text,label,label_id
"Cũng chán, không recommend.",NEG,0
"Dù chờ lâu, cảnh vẫn hay.",NEU,1
"Phòng sạch, view đẹp, chỉ hơi xa trung tâm",POS,2
wifi mạnh nhưng không đáng tiền.,NEU,1
"Hơi dở, dịch vụ tệ.",NEG,0
Phòng sạch nhưng nhỏ,NEU,1
"Cung dc, binh thuong",NEU,1
wifi mạnh nhưng chát.,NEU,1
"Hơi chán, nhân viên thái độ kém.",NEG,0
"Cảnh hay, chụp hình tốt, thích lắm!",POS,2
"Cũng tồi, không recommend.",NEG,0
"tiện nghi đầy đủ, thơ mộng.",POS,2
"Hơi tồi, còn lại ok.",NEU,1
"Tương đối tuyệt vời, tạm chấp nhận.",NEU,1
"View xuất sắc, đáng để ghé thăm.",POS,2
"Quá kém, phục vụ chậm, phí tiền!",NEG,0
"Dù chen chúc, cảnh vẫn lãng mạn.",NEU,1
"Giá cao, chán, thất vọng!",NEG,0
Bình thường,NEU,1
"xấu, chờ lâu.",NEG,0
"Địa điểm hay, phục vụ tốt, rất recommend!",POS,2
"ok, chỉ hơi bẩn thôi.",NEU,1
"phục vụ tốt, tiện nghi đầy đủ, sẽ quay lại!",POS,2
"Địa điểm ổn, hỗ trợ nhiệt tình, rất recommend!",POS,2
"Cũng kém, không recommend.",NEG,0
"decor đẹp, ổn.",POS,2
"Xin xo, dinh cao",POS,2
"Quá tệ, phục vụ chậm, phí tiền!",NEG,0
"phòng rộng rãi, lãng mạn.",POS,2
"Khá kém, không đáng tiền.",NEG,0
"Quá tệ, dịch vụ tệ, phí tiền!",NEG,0
"Hơi thất vọng, còn lại ok.",NEU,1
"hỗ trợ nhiệt tình, tiện nghi đầy đủ, sẽ quay lại!",POS,2
"View ổn, phong cảnh mê, đáng đi lắm!",POS,2
"Giá cao, tồi, thất vọng!",NEG,0
"Khá tệ, không đáng tiền.",NEG,0
"Tuyệt vời! ok, ấn tượng, 10 điểm!",POS,2
"Giá hơi cao, còn lại ok.",NEU,1
"Cảnh ổn, chụp hình đẹp, thích lắm!",POS,2
"Dịch vụ xấu, nhân viên cộc lốc, không bao giờ quay lại!",NEG,0
"Hơi chán, dịch vụ tệ.",NEG,0
"Hơi thất vọng, dịch vụ tệ.",NEG,0
Tuy kém nhưng thơ mộng.,NEU,1
"tồi, chen chúc.",NEG,0
"Mặc dù mắc, nhưng lãng mạn.",NEU,1
"nhân viên thái độ kém, tồi.",NEG,0
"Khá ấn tượng, hỗ trợ nhiệt tình.",POS,2
tiện nghi đầy đủ nhưng đắt.,NEU,1
"thất vọng, ồn ào.",NEG,0
"Địa điểm ok, nhân viên thân thiện, rất recommend!",POS,2
"phục vụ tốt, nhưng chán.",NEU,1
đẹp nhưng chờ lâu.,NEU,1
"Không quá kém, tạm ổn.",NEU,1
"phục vụ chậm, dở.",NEG,0
Cũng không tệ,NEU,1
Khá ok,NEU,1
"Dep lam, rat thich",POS,2
"tiện nghi đầy đủ, thơ mộng.",POS,2
"Địa điểm đẹp, phục vụ tốt.",POS,2
"Dịch vụ bẩn, nhân viên cộc lốc, không bao giờ quay lại!",NEG,0
"Hơi xấu, nhân viên thái độ kém.",NEG,0
"Dịch vụ tệ, không nhiệt tình, không bao giờ quay lại!",NEG,0
"Tương đối mê, tạm chấp nhận.",NEU,1
"Cảnh tuyệt vời, chụp hình ấn tượng, thích lắm!",POS,2
"Cảnh đỉnh, chụp hình tốt, thích lắm!",POS,2
"Địa điểm mê, nhân viên vui vẻ, rất recommend!",POS,2
"đông quá, nhân viên cộc lốc, tệ!",NEG,0
"Tạm ổn, bình thường.",NEU,1
"Giá hơi không đáng tiền, còn lại ok.",NEU,1
"View tuyệt vời, phong cảnh ổn, đáng đi lắm!",POS,2
"Cũng tệ, không recommend.",NEG,0
"Địa điểm tốt, nhân viên thân thiện, rất recommend!",POS,2
Tạm được,NEU,1
"hỗ trợ nhiệt tình, decor đẹp, sẽ quay lại!",POS,2
"Khá thích, phục vụ tốt.",POS,2
"Cũng ấn tượng, recommend.",POS,2
"Cũng chán, không recommend.",NEG,0
"Không thất vọng lắm, cũng được.",NEU,1
"Quá xấu, nhân viên thái độ kém, phí tiền!",NEG,0
"Tuyệt vời! đẹp, đỉnh, 10 điểm!",POS,2
"Không bẩn lắm, cũng được.",NEU,1
"Không chán lắm, cũng được.",NEU,1
"Mặc dù chát, nhưng ổn.",NEU,1
"Hơi tệ, còn lại ok.",NEU,1
Không hề tệ,POS,2
"Quá dở, nhân viên cộc lốc, phí tiền!",NEG,0
Ok thôi,NEU,1
"Dịch vụ thất vọng, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Khá bẩn, không đáng tiền.",NEG,0
"nhân viên vui vẻ, nhưng dở.",NEU,1
"Hơi kém, nhân viên cộc lốc.",NEG,0
"phục vụ chậm, xấu.",NEG,0
"Không tồi lắm, cũng được.",NEU,1
Cảnh thơ mộng nhưng chán.,NEU,1
"Hơi tồi, không nhiệt tình.",NEG,0
"ok, chỉ hơi kém thôi.",NEU,1
"Dù ồn ào, cảnh vẫn lãng mạn.",NEU,1
"Hơi chen chúc, nhưng chấp nhận được.",NEU,1
"Khá đẹp, hỗ trợ nhiệt tình.",POS,2
"Quá thất vọng, dịch vụ tệ, phí tiền!",NEG,0
"Dù chen chúc, cảnh vẫn tốt.",NEU,1
"Không tồi lắm, cũng được.",NEU,1
"View lãng mạn, phong cảnh ok, đáng đi lắm!",POS,2
"Địa điểm ok, hỗ trợ nhiệt tình, rất recommend!",POS,2
"Không kém lắm, cũng được.",NEU,1
"Giá hơi chát, còn lại ok.",NEU,1
"Địa điểm xuất sắc, nhân viên thân thiện, rất recommend!",POS,2
"Quá xấu, nhân viên thái độ kém, phí tiền!",NEG,0
"chen chúc, không nhiệt tình, thất vọng!",NEG,0
Tuy tồi nhưng tuyệt vời.,NEU,1
"Tuyệt vời! ok, lãng mạn, 10 điểm!",POS,2
"Hơi dở, còn lại ok.",NEU,1
"Mặc dù chát, nhưng thích.",NEU,1
"Khá thất vọng, không đáng tiền.",NEG,0
"Dịch vụ tệ, nhưng cảnh đẹp bù lại",NEU,1
"bẩn, xếp hàng dài.",NEG,0
"Không tệ lắm, cũng được.",NEU,1
"Khá thích, nhân viên thân thiện.",POS,2
"Cũng đỉnh, recommend.",POS,2
"xấu, xếp hàng dài.",NEG,0
"Cảnh lãng mạn, chụp hình lãng mạn, thích lắm!",POS,2
Cũng đẹp,NEU,1
"Tuyệt vời! hay, ổn, 10 điểm!",POS,2
Tương đối tốt,NEU,1
"kém, xếp hàng dài.",NEG,0
"Hơi thất vọng, phục vụ chậm.",NEG,0
"Cũng được, không có gì đặc biệt.",NEU,1
"Địa điểm ấn tượng, hỗ trợ nhiệt tình, rất recommend!",POS,2
"Khá đẹp, nhân viên thân thiện.",POS,2
"View hay, phong cảnh thích, đáng đi lắm!",POS,2
"Mặc dù cao, nhưng mê.",NEU,1
"đông quá, không nhiệt tình, chán!",NEG,0
"Khá thất vọng, không đáng tiền.",NEG,0
"View thơ mộng, đáng để ghé thăm.",POS,2
"Cũng xịn, recommend.",POS,2
"Cũng được, không có gì đặc biệt.",NEU,1
"Địa điểm tốt, hỗ trợ nhiệt tình, rất recommend!",POS,2
Không ổn,NEG,0
"Khá thích, dịch vụ chuyên nghiệp.",POS,2
"dịch vụ chuyên nghiệp, phòng sạch sẽ, sẽ quay lại!",POS,2
"Giá hơi mắc, còn lại ok.",NEU,1
"Không quá chán, tạm ổn.",NEU,1
"Tuyệt vời! ổn, đẹp, 10 điểm!",POS,2
"View hay, đáng để ghé thăm.",POS,2
"Cảnh đẹp, giá hợp lý, nhưng đông quá",NEU,1
Tuy dở nhưng ấn tượng.,NEU,1
"Địa điểm hay, dịch vụ chuyên nghiệp.",POS,2
Cũng đẹp,NEU,1
"dịch vụ tệ, tồi.",NEG,0
"View thích, nhưng phục vụ chậm.",NEU,1
"tệ, chờ lâu.",NEG,0
"mùi khó chịu, tồi, không recommend!",NEG,0
"Địa điểm ổn, nhân viên thân thiện, rất recommend!",POS,2
"Hơi đông quá, nhưng chấp nhận được.",NEU,1
"Hơi thất vọng, phục vụ chậm.",NEG,0
"Dù xếp hàng dài, cảnh vẫn tốt.",NEU,1
Không tệ,NEU,1
"Khá ok, không quá tốt.",NEU,1
"nhân viên vui vẻ, wifi mạnh, sẽ quay lại!",POS,2
"chen chúc, nhân viên thái độ kém, tồi!",NEG,0
"View tốt, phong cảnh tốt, đáng đi lắm!",POS,2
"Khá bẩn, không đáng tiền.",NEG,0
"tốt, chỉ hơi tệ thôi.",NEU,1
"Cũng kém, không recommend.",NEG,0
"Cũng chán, không recommend.",NEG,0
"Cảnh lãng mạn, chụp hình xịn, thích lắm!",POS,2
"Cũng không thất vọng, ok.",NEU,1
"Khá thất vọng, không đáng tiền.",NEG,0
"Tuyệt vời! ok, tốt, 10 điểm!",POS,2
"Khá thơ mộng, nhân viên thân thiện.",POS,2
"tiện nghi đầy đủ, ổn.",POS,2
"View lãng mạn, đáng để ghé thăm.",POS,2
"View thích, đáng để ghé thăm.",POS,2
"Địa điểm xuất sắc, hỗ trợ nhiệt tình, rất recommend!",POS,2
"Hơi dở, dịch vụ tệ.",NEG,0
Không ổn,NEG,0
"View tốt, phong cảnh hay, đáng đi lắm!",POS,2
"Khá ok, không quá xịn.",NEU,1
"View ok, phong cảnh thơ mộng, đáng đi lắm!",POS,2
"Tuyệt vời! mê, ok, 10 điểm!",POS,2
"Cũng được, không có gì đặc biệt.",NEU,1
"nhân viên vui vẻ, nhưng dở.",NEU,1
"View thơ mộng, nhưng nhân viên thái độ kém.",NEU,1
"Cảnh ấn tượng, chụp hình ổn, thích lắm!",POS,2
"Tương đối xịn, tạm chấp nhận.",NEU,1
"Cảnh ok, chụp hình thích, thích lắm!",POS,2
"Tuyệt vời! mê, ổn, 10 điểm!",POS,2
"Cũng được, không có gì đặc biệt.",NEU,1
"Hơi dở, nhân viên cộc lốc.",NEG,0
"phòng sạch sẽ, xuất sắc.",POS,2
"Giá không đáng tiền, kém, thất vọng!",NEG,0
"Khá dở, không đáng tiền.",NEG,0
"Cũng tồi, không recommend.",NEG,0
"phục vụ tốt, wifi mạnh, sẽ quay lại!",POS,2
Không tệ,NEU,1
"Cũng ổn, recommend.",POS,2
"Không quá chán, tạm ổn.",NEU,1
"Không quá chán, tạm ổn.",NEU,1
"Địa điểm hay, nhân viên vui vẻ.",POS,2
"Cảnh ấn tượng, chụp hình ok, thích lắm!",POS,2
"View hay, đáng để ghé thăm.",POS,2
"Tuyệt vời! mê, tốt, 10 điểm!",POS,2
Tạm ổn,NEU,1
"Hơi xấu, còn lại ok.",NEU,1
"Khá ok, không quá lãng mạn.",NEU,1
"đông quá, nhân viên cộc lốc, chán!",NEG,0
"xấu, xếp hàng dài.",NEG,0
"Cũng ấn tượng, recommend.",POS,2
"Hơi xấu, còn lại ok.",NEU,1
Không tốt lắm,NEG,0
"Cũng không bẩn, ok.",NEU,1
"nhân viên thái độ kém, xấu.",NEG,0
"Tuyệt vời! ấn tượng, lãng mạn, 10 điểm!",POS,2
Rẻ nhưng dở,NEU,1
"Giá hơi cao, còn lại ok.",NEU,1
"Mặc dù mắc, nhưng hay.",NEU,1
"chen chúc, không nhiệt tình, thất vọng!",NEG,0
Cảnh ổn nhưng thất vọng.,NEU,1
"Dịch vụ thất vọng, phục vụ chậm, không bao giờ quay lại!",NEG,0
Tuy bẩn nhưng thích.,NEU,1
Cũng được,NEU,1
Khá xa,NEU,1
Khá ổn,NEU,1
"Khá tệ, không đáng tiền.",NEG,0
"Khá ok, không quá xuất sắc.",NEU,1
Khá ok,NEU,1
"Khá bẩn, không đáng tiền.",NEG,0
Khá ok,NEU,1
"View ấn tượng, nhưng dịch vụ tệ.",NEU,1
"Quá bẩn, không nhiệt tình, phí tiền!",NEG,0
"View hay, nhưng phục vụ chậm.",NEU,1
"Khá ok, không quá tốt.",NEU,1
"Khá mê, phục vụ tốt.",POS,2
Rẻ nhưng dở,NEU,1
"Quá dở, nhân viên cộc lốc, phí tiền!",NEG,0
Hơi đông,NEU,1
"Cũng thơ mộng, recommend.",POS,2
Không ổn,NEG,0
"Cũng đẹp, recommend.",POS,2
"Giá hơi không đáng tiền, còn lại ok.",NEU,1
"Hơi kém, phục vụ chậm.",NEG,0
"Giá đắt, tồi, thất vọng!",NEG,0
"nhân viên thân thiện, nhưng xấu.",NEU,1
"View hay, phong cảnh lãng mạn, đáng đi lắm!",POS,2
"Cũng đẹp, recommend.",POS,2
"Cảnh lãng mạn, chụp hình thơ mộng, thích lắm!",POS,2
"kém, ồn ào.",NEG,0
"View thơ mộng, đáng để ghé thăm.",POS,2
"View tuyệt vời, nhưng nhân viên thái độ kém.",NEU,1
"Khá kém, không đáng tiền.",NEG,0
"View xuất sắc, đáng để ghé thăm.",POS,2
"Dù xếp hàng dài, cảnh vẫn đẹp.",NEU,1
"Cũng không kém, ok.",NEU,1
"Tạm ổn, bình thường.",NEU,1
Hơi đắt,NEU,1
"Cũng chán, không recommend.",NEG,0
"Cũng xuất sắc, recommend.",POS,2
"Không quá tồi, tạm ổn.",NEU,1
"View mê, đáng để ghé thăm.",POS,2
"Cũng tuyệt vời, recommend.",POS,2
"Địa điểm tốt, nhân viên thân thiện.",POS,2
"Cũng không dở, ok.",NEU,1
decor đẹp nhưng đắt.,NEU,1
"Quá xấu, nhân viên thái độ kém, phí tiền!",NEG,0
"Quá bẩn, không nhiệt tình, phí tiền!",NEG,0
"hay, chỉ hơi dở thôi.",NEU,1
View đẹp nhưng xa,NEU,1
"Hơi tồi, dịch vụ tệ.",NEG,0
"Dù ồn ào, cảnh vẫn thích.",NEU,1
"Cũng dở, không recommend.",NEG,0
"Mặc dù chát, nhưng xịn.",NEU,1
"chờ lâu, không nhiệt tình, tồi!",NEG,0
"Giá hơi không đáng tiền, còn lại ok.",NEU,1
"Dịch vụ tệ, nhưng cảnh đẹp bù lại",NEU,1
"Cảnh xuất sắc, chụp hình tuyệt vời, thích lắm!",POS,2
"xếp hàng dài, phục vụ chậm, tệ!",NEG,0
"nhân viên vui vẻ, decor đẹp, sẽ quay lại!",POS,2
"ồn ào, không nhiệt tình, xấu!",NEG,0
lãng mạn nhưng ồn ào.,NEU,1
"Dep lam, rat thich",POS,2
"xuất sắc, chỉ hơi dở thôi.",NEU,1
"Tương đối tuyệt vời, tạm chấp nhận.",NEU,1
"Tạm ổn, bình thường.",NEU,1
"phục vụ chậm, bẩn.",NEG,0
"Tạm ổn, bình thường.",NEU,1
"Địa điểm ok, hỗ trợ nhiệt tình.",POS,2
"chờ lâu, nhân viên thái độ kém, tồi!",NEG,0
"dịch vụ tệ, chán.",NEG,0
"View tuyệt vời, phong cảnh ok, đáng đi lắm!",POS,2
"Dù đông quá, cảnh vẫn lãng mạn.",NEU,1
Hơi đắt,NEU,1
"xếp hàng dài, không nhiệt tình, dở!",NEG,0
"View xịn, phong cảnh lãng mạn, đáng đi lắm!",POS,2
"View hay, phong cảnh thích, đáng đi lắm!",POS,2
"View ấn tượng, nhưng phục vụ chậm.",NEU,1
"mùi khó chịu, xấu, không recommend!",NEG,0
"View hay, phong cảnh tuyệt vời, đáng đi lắm!",POS,2
Cảnh tốt nhưng xấu.,NEU,1
"Tạm ổn, bình thường.",NEU,1
Tuy xấu nhưng ấn tượng.,NEU,1
Cơ sở vật chất hơi cũ,NEU,1
thơ mộng nhưng ồn ào.,NEU,1
"View thơ mộng, phong cảnh ấn tượng, đáng đi lắm!",POS,2
"Cảnh tốt, chụp hình hay, thích lắm!",POS,2
"nhân viên cộc lốc, kém.",NEG,0
"Cũng không tồi, ok.",NEU,1
"Dịch vụ bẩn, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Tương đối thích, tạm chấp nhận.",NEU,1
"View mê, đáng để ghé thăm.",POS,2
"phòng rộng rãi, xịn.",POS,2
"xấu, ồn ào.",NEG,0
"Không dở lắm, cũng được.",NEU,1
"Hơi chán, phục vụ chậm.",NEG,0
"Quá kém, dịch vụ tệ, phí tiền!",NEG,0
"Quá xấu, nhân viên cộc lốc, phí tiền!",NEG,0
"Cảnh tuyệt vời, chụp hình ổn, thích lắm!",POS,2
"Quá xấu, phục vụ chậm, phí tiền!",NEG,0
"View ấn tượng, đáng để ghé thăm.",POS,2
phòng rộng rãi nhưng không đáng tiền.,NEU,1
Cũng không tệ,NEU,1
"bẩn quá, tồi, không recommend!",NEG,0
"Cảnh ấn tượng, chụp hình lãng mạn, thích lắm!",POS,2
"không nhiệt tình, xấu.",NEG,0
"Cũng thất vọng, không recommend.",NEG,0
"View thích, phong cảnh đỉnh, đáng đi lắm!",POS,2
"Địa điểm ok, dịch vụ chuyên nghiệp.",POS,2
"Không quá tồi, tạm ổn.",NEU,1
"nhân viên thân thiện, nhưng xấu.",NEU,1
"Cũng được, không có gì đặc biệt.",NEU,1
"View tốt, phong cảnh hay, đáng đi lắm!",POS,2
"dở, xếp hàng dài.",NEG,0
"Cũng không chán, ok.",NEU,1
"chán, ồn ào.",NEG,0
Hơi đắt nhưng đáng tiền,POS,2
"thất vọng, xếp hàng dài.",NEG,0
"Khá tốt, dịch vụ chuyên nghiệp.",POS,2
"Cũng thất vọng, không recommend.",NEG,0
"Tuyệt vời! xuất sắc, đỉnh, 10 điểm!",POS,2
"Dep lam, rat thich",POS,2
"Khá mê, dịch vụ chuyên nghiệp.",POS,2
"Hơi kém, nhân viên cộc lốc.",NEG,0
"Cũng lãng mạn, recommend.",POS,2
Tương đối tốt,NEU,1
phòng rộng rãi nhưng không đáng tiền.,NEU,1
decor đẹp nhưng không đáng tiền.,NEU,1
"View tuyệt vời, đáng để ghé thăm.",POS,2
"Cảnh thơ mộng, chụp hình tuyệt vời, thích lắm!",POS,2
"Cũng không bẩn, ok.",NEU,1
"Cũng bẩn, không recommend.",NEG,0
"Địa điểm xịn, dịch vụ chuyên nghiệp.",POS,2
"wc hôi, dở, không recommend!",NEG,0
"View tốt, nhưng không nhiệt tình.",NEU,1
"Tương đối ấn tượng, tạm chấp nhận.",NEU,1
"Hơi tồi, còn lại ok.",NEU,1
"ồn ào, nhân viên thái độ kém, thất vọng!",NEG,0
"Mặc dù không đáng tiền, nhưng ok.",NEU,1
"Dịch vụ tồi, dịch vụ tệ, không bao giờ quay lại!",NEG,0
"Cũng không tồi, ok.",NEU,1
xuất sắc nhưng đông quá.,NEU,1
Không tốt lắm,NEG,0
"dịch vụ chuyên nghiệp, decor đẹp, sẽ quay lại!",POS,2
"Khá xịn, nhân viên thân thiện.",POS,2
"Quá kém, phục vụ chậm, phí tiền!",NEG,0
"Giá không đáng tiền, kém, thất vọng!",NEG,0
"Giá cao, tệ, thất vọng!",NEG,0
"Dù xếp hàng dài, cảnh vẫn thích.",NEU,1
"Giá cao, tồi, thất vọng!",NEG,0
"Khá xấu, không đáng tiền.",NEG,0
"nhân viên vui vẻ, wifi mạnh, sẽ quay lại!",POS,2
"Cũng hay, recommend.",POS,2
"Cũng dở, không recommend.",NEG,0
"Tương đối thơ mộng, tạm chấp nhận.",NEU,1
"đông quá, không nhiệt tình, chán!",NEG,0
"Cũng thất vọng, không recommend.",NEG,0
"Hơi ồn ào, nhưng chấp nhận được.",NEU,1
lãng mạn nhưng đông quá.,NEU,1
"Quá thất vọng, không nhiệt tình, phí tiền!",NEG,0
Nhân viên thân thiện nhưng phục vụ chậm,NEU,1
"mùi khó chịu, bẩn, không recommend!",NEG,0
"thích, chỉ hơi chán thôi.",NEU,1
"Cảnh đẹp, giá hợp lý, nhưng đông quá",NEU,1
"dịch vụ chuyên nghiệp, nhưng thất vọng.",NEU,1
tuyệt vời nhưng chen chúc.,NEU,1
"xếp hàng dài, phục vụ chậm, thất vọng!",NEG,0
"Dù xếp hàng dài, cảnh vẫn hay.",NEU,1
Không dở lắm,NEU,1
Phòng sạch nhưng nhỏ,NEU,1
"Khá ấn tượng, dịch vụ chuyên nghiệp.",POS,2
"Khá dở, không đáng tiền.",NEG,0
"Địa điểm đỉnh, dịch vụ chuyên nghiệp.",POS,2
"nhân viên thái độ kém, tồi.",NEG,0
Khá xa,NEU,1
"Mặc dù đắt, nhưng tốt.",NEU,1
"Cũng tồi, không recommend.",NEG,0
"Giá hơi chát, còn lại ok.",NEU,1
"Cũng chán, không recommend.",NEG,0
"Dịch vụ thất vọng, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"hỗ trợ nhiệt tình, phòng sạch sẽ, sẽ quay lại!",POS,2
Cảnh mê nhưng tồi.,NEU,1
"Hơi chán, còn lại ok.",NEU,1
"Tương đối mê, tạm chấp nhận.",NEU,1
"Khá tệ, không đáng tiền.",NEG,0
"phục vụ chậm, chán.",NEG,0
"Địa điểm lãng mạn, phục vụ tốt, rất recommend!",POS,2
Ok thôi,NEU,1
"Dù ồn ào, cảnh vẫn hay.",NEU,1
"Khá dở, không đáng tiền.",NEG,0
"tồi, chờ lâu.",NEG,0
"Dù chờ lâu, cảnh vẫn ổn.",NEU,1
decor đẹp nhưng cao.,NEU,1
"Giá mắc, chán, thất vọng!",NEG,0
Không quá tệ,NEU,1
"dịch vụ chuyên nghiệp, phòng rộng rãi, sẽ quay lại!",POS,2
"Khá xấu, không đáng tiền.",NEG,0
"Hơi xấu, phục vụ chậm.",NEG,0
"Dịch vụ kém, nhân viên cộc lốc, không bao giờ quay lại!",NEG,0
Cảnh thơ mộng nhưng thất vọng.,NEU,1
Tạm được,NEU,1
Ok thôi,NEU,1
"Giá mắc, thất vọng, thất vọng!",NEG,0
"Mặc dù không đáng tiền, nhưng ổn.",NEU,1
"Quá xấu, phục vụ chậm, phí tiền!",NEG,0
"kém, đông quá.",NEG,0
"Địa điểm tuyệt vời, nhân viên thân thiện.",POS,2
"View lãng mạn, đáng để ghé thăm.",POS,2
"xấu, chờ lâu.",NEG,0
"View đỉnh, đáng để ghé thăm.",POS,2
"Quá tồi, nhân viên thái độ kém, phí tiền!",NEG,0
Rẻ nhưng dở,NEU,1
"Cũng không tồi, ok.",NEU,1
"View thích, phong cảnh tuyệt vời, đáng đi lắm!",POS,2
"Dịch vụ kém, phục vụ chậm, không bao giờ quay lại!",NEG,0
"Giá hơi cao, còn lại ok.",NEU,1
"Không bẩn lắm, cũng được.",NEU,1
"Tuyệt vời! thơ mộng, ổn, 10 điểm!",POS,2
Cảnh lãng mạn nhưng tồi.,NEU,1
"ồn ào, nhân viên thái độ kém, xấu!",NEG,0
"Cũng bẩn, không recommend.",NEG,0
"Cảnh xuất sắc, chụp hình mê, thích lắm!",POS,2
"rác nhiều, tồi, không recommend!",NEG,0
"Không tồi lắm, cũng được.",NEU,1
"nhân viên vui vẻ, phòng rộng rãi, sẽ quay lại!",POS,2
"View ok, đáng để ghé thăm.",POS,2
"Hơi chán, còn lại ok.",NEU,1
"Giá không đáng tiền, kém, thất vọng!",NEG,0
"Tuyệt vời! tốt, tuyệt vời, 10 điểm!",POS,2
"Khá thất vọng, không đáng tiền.",NEG,0
Tạm ổn,NEU,1
"Cũng kém, không recommend.",NEG,0
"Dịch vụ tồi, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Quá chán, phục vụ chậm, phí tiền!",NEG,0
"Giá mắc, thất vọng, thất vọng!",NEG,0
"Tuyệt vời! đẹp, xuất sắc, 10 điểm!",POS,2
"Giá đắt, kém, thất vọng!",NEG,0
"Cũng ấn tượng, recommend.",POS,2
Không hay,NEG,0
"Quá bẩn, nhân viên thái độ kém, phí tiền!",NEG,0
"nhân viên thái độ kém, kém.",NEG,0
"Cũng xuất sắc, recommend.",POS,2
"Khá lãng mạn, nhân viên vui vẻ.",POS,2
Khá ổn,NEU,1
thích nhưng chờ lâu.,NEU,1
thơ mộng nhưng xếp hàng dài.,NEU,1
"Hơi dở, còn lại ok.",NEU,1
"Dù chen chúc, cảnh vẫn tốt.",NEU,1
"phòng rộng rãi, tốt.",POS,2
"Cũng được, không có gì đặc biệt.",NEU,1
"View tốt, phong cảnh tốt, đáng đi lắm!",POS,2
"nhân viên thân thiện, phòng rộng rãi, sẽ quay lại!",POS,2
"Dịch vụ tồi, không nhiệt tình, không bao giờ quay lại!",NEG,0
Hơi đắt nhưng đáng tiền,POS,2
"rác nhiều, bẩn, không recommend!",NEG,0
"Địa điểm thích, nhân viên vui vẻ, rất recommend!",POS,2
"Địa điểm xuất sắc, nhân viên thân thiện, rất recommend!",POS,2
"View đẹp, nhưng nhân viên thái độ kém.",NEU,1
decor đẹp nhưng chát.,NEU,1
tiện nghi đầy đủ nhưng đắt.,NEU,1
"Giá mắc, bẩn, thất vọng!",NEG,0
"View ổn, nhưng nhân viên cộc lốc.",NEU,1
Hơi đông,NEU,1
"Quá bẩn, dịch vụ tệ, phí tiền!",NEG,0
"Mặc dù chát, nhưng đẹp.",NEU,1
"Tuyệt vời! xuất sắc, ổn, 10 điểm!",POS,2
Tạm ổn,NEU,1
"Quá dở, dịch vụ tệ, phí tiền!",NEG,0
"Hơi xấu, nhân viên cộc lốc.",NEG,0
"Tuyệt vời! xuất sắc, ok, 10 điểm!",POS,2
"Cảnh tuyệt vời, chụp hình ấn tượng, thích lắm!",POS,2
Tuy tồi nhưng tuyệt vời.,NEU,1
"View tốt, đáng để ghé thăm.",POS,2
"View đỉnh, đáng để ghé thăm.",POS,2
"Giá cao, thất vọng, thất vọng!",NEG,0
"Hơi bẩn, không nhiệt tình.",NEG,0
"View xuất sắc, đáng để ghé thăm.",POS,2
"phục vụ chậm, kém.",NEG,0
"Mặc dù đắt, nhưng xuất sắc.",NEU,1
"Khá dở, không đáng tiền.",NEG,0
thơ mộng nhưng ồn ào.,NEU,1
"Không quá dở, tạm ổn.",NEU,1
"Cũng không tồi, ok.",NEU,1
"tồi, xếp hàng dài.",NEG,0
"Khá thích, nhân viên vui vẻ.",POS,2
"Hơi tồi, nhân viên cộc lốc.",NEG,0
"Hơi bẩn, còn lại ok.",NEU,1
"Dù ồn ào, cảnh vẫn đẹp.",NEU,1
"Cũng được, không có gì đặc biệt.",NEU,1
"Khá chán, không đáng tiền.",NEG,0
"bẩn, đông quá.",NEG,0
"dịch vụ chuyên nghiệp, phòng rộng rãi, sẽ quay lại!",POS,2
"Không quá kém, tạm ổn.",NEU,1
"Dịch vụ tệ, nhưng cảnh đẹp bù lại",NEU,1
"nhân viên cộc lốc, tồi.",NEG,0
"ồn ào, dịch vụ tệ, kém!",NEG,0
"Dịch vụ bẩn, dịch vụ tệ, không bao giờ quay lại!",NEG,0
"Hơi dở, không nhiệt tình.",NEG,0
"Địa điểm thích, nhân viên thân thiện.",POS,2
"Dù chen chúc, cảnh vẫn xuất sắc.",NEU,1
"Địa điểm mê, nhân viên vui vẻ, rất recommend!",POS,2
"đẹp, chỉ hơi dở thôi.",NEU,1
"phục vụ chậm, kém.",NEG,0
"đông quá, nhân viên thái độ kém, chán!",NEG,0
"Không dở lắm, cũng được.",NEU,1
"Giá hơi cao, còn lại ok.",NEU,1
"mùi khó chịu, tồi, không recommend!",NEG,0
"Khá tệ, không đáng tiền.",NEG,0
"tồi, đông quá.",NEG,0
Rẻ nhưng dở,NEU,1
"bẩn quá, kém, không recommend!",NEG,0
"View tốt, phong cảnh ok, đáng đi lắm!",POS,2
phòng rộng rãi nhưng không đáng tiền.,NEU,1
"wifi mạnh, thơ mộng.",POS,2
"Dịch vụ dở, nhân viên thái độ kém, không bao giờ quay lại!",NEG,0
"Quá thất vọng, nhân viên cộc lốc, phí tiền!",NEG,0
"chờ lâu, phục vụ chậm, kém!",NEG,0
"Tuyệt vời! đẹp, ok, 10 điểm!",POS,2
"View ổn, phong cảnh xuất sắc, đáng đi lắm!",POS,2
"hỗ trợ nhiệt tình, phòng rộng rãi, sẽ quay lại!",POS,2
