id,text,rating,sentiment_score,pseudo_label,label,pos_keywords,neg_keywords,needs_review,label_id,corrected,old_label
694,Phòng sạch nhưng wifi yếu ạ,3,0.019220150926391694,,NEU,,,,1.0,True,NEU
695,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
692,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
693,Cá nhân mình nghĩ Cảnh đẹp nhưng đông quá,3,0.028841560860813704,,NEU,,,,1.0,True,NEU
691,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
690,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
664,"Được, nhưng kỳ vọng cao hơn",3,-0.023988641886736415,,NEU,,,,1.0,True,NEU
663,Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026918722533176488,,NEU,,,,1.0,True,NEU
662,Mình thấy Nhân viên thân thiện nhưng phòng cũ nha,3,0.019206993181463534,,NEU,,,,1.0,True,NEU
661,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
660,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
659,Mình thấy Phòng sạch nhưng wifi yếu,3,0.01923610094247885,,NEU,,,,1.0,True,NEU
658,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
657,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
656,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
655,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
624,Cá nhân mình nghĩ Phòng sạch nhưng wifi yếu ạ,3,0.019219416146309797,,NEU,,,,1.0,True,NEU
625,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
626,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
627,Theo mình Nhân viên thân thiện nhưng phòng cũ,3,0.019209688253163344,,NEU,,,,1.0,True,NEU
628,Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026918722533176488,,NEU,,,,1.0,True,NEU
629,"Mình thấy Được, nhưng kỳ vọng cao hơn",3,-0.023981761244407884,,NEU,,,,1.0,True,NEU
623,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
620,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
621,"Theo mình Tạm ổn, giá hơi cao",3,-0.04495195757023757,,NEU,,,,1.0,True,NEU
622,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
594,"ổn nha, nếu bạn thích không khí cổ xưa thì có thể ghé thử để khám phá, còn đồ ăn thì hơi đắt thiệt",3,0.03070090928396489,,NEU,,,,1.0,True,NEU
586,ok tốt nhaa,3,0.8620620678395855,,POS,,,,2.0,True,NEU
583,khá khê nha,3,0.010239653187187274,,NEU,,,,1.0,True,NEU
577,cũng ok á mn,3,0.22476136467391955,,POS,,,,2.0,True,NEU
576,okkkkkkkkzz,3,3.227179619221601e-05,,NEU,,,,1.0,True,NEU
502,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
494,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
475,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
421,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
333,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
59,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
